Customer_ID,Customer_Segment,Churn_Risk,Purchased_Product,Recommendation_1,Recommendation_2,Recommendation_3,Recommendation_4,Recommendation_5,Recommended_Action
2034,High-Value New Customer,Yes,Jeans,Socks,Hoodie,Skirt,Shirt,Sweater,Send win-back discount
2035,Regular Customer,No,Shorts,T-shirt,Shirt,Socks,Dress,Pants,Standard product recommendation
2036,Premium Customer,No,T-shirt,Pants,Skirt,Hoodie,Socks,Jeans,Upsell premium / new arrivals
2037,At-Risk Customer,Yes,Blouse,Dress,Sweater,Skirt,T-shirt,Hoodie,Send win-back discount
2038,Loyal Customer,No,Belt,Sunglasses,Jewelry,Gloves,Scarf,Handbag,Upsell premium / new arrivals
2039,Premium Customer,No,Blouse,Pants,Skirt,Hoodie,Socks,T-shirt,Upsell premium / new arrivals
2040,At-Risk Customer,Yes,T-shirt,Blouse,Dress,Sweater,Skirt,Hoodie,Send win-back discount
2041,Regular Customer,No,Jewelry,Scarf,Handbag,Backpack,Belt,Sunglasses,Standard product recommendation
2042,Regular Customer,No,Jacket,Coat,,,,,Standard product recommendation
2043,At-Risk Customer,Yes,Shoes,Boots,Sneakers,Sandals,,,Send win-back discount
2044,Regular Customer,No,Gloves,Scarf,Handbag,Backpack,Belt,Sunglasses,Standard product recommendation
2045,Budget Happy Customer,No,Jeans,Pants,Skirt,Hoodie,Shorts,Sweater,Standard product recommendation
2046,Loyal Customer,No,Jewelry,Sunglasses,Scarf,Gloves,Handbag,Belt,Upsell premium / new arrivals
2047,Regular Customer,No,Pants,T-shirt,Shirt,Socks,Dress,Hoodie,Standard product recommendation
2048,High-Value New Customer,Yes,Jewelry,Hat,Backpack,Belt,Sunglasses,Scarf,Send win-back discount
2049,At-Risk Customer,Yes,Sneakers,Shoes,Boots,Sandals,,,Send win-back discount
2050,High-Value New Customer,Yes,Boots,Sandals,Shoes,Sneakers,,,Send win-back discount
2051,High-Value New Customer,Yes,Hat,Jewelry,Backpack,Belt,Sunglasses,Scarf,Send win-back discount
2052,Premium Customer,No,T-shirt,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
2053,High-Value New Customer,Yes,Backpack,Belt,Jewelry,Hat,Sunglasses,Gloves,Send win-back discount
2054,Loyal Customer,No,Sunglasses,Gloves,Hat,Handbag,Belt,Jewelry,Upsell premium / new arrivals
2055,High-Value New Customer,Yes,Sweater,T-shirt,Shirt,Skirt,Jeans,Dress,Send win-back discount
2056,At-Risk Customer,Yes,Handbag,Belt,Gloves,Scarf,Hat,Jewelry,Send win-back discount
2057,Premium Customer,No,Backpack,Gloves,Jewelry,Belt,Hat,Sunglasses,Upsell premium / new arrivals
2058,Regular Customer,Yes,Socks,Jeans,Hoodie,Pants,Sweater,Skirt,Send win-back discount
2059,Budget Happy Customer,No,Shirt,Dress,Skirt,Shorts,Sweater,Jeans,Standard product recommendation
2060,Regular Customer,No,Shorts,Shirt,Hoodie,Socks,Pants,T-shirt,Standard product recommendation
2061,Budget Happy Customer,No,Belt,Hat,Sunglasses,Backpack,Jewelry,Handbag,Standard product recommendation
2062,High-Value New Customer,Yes,Sweater,T-shirt,Shirt,Skirt,Jeans,Dress,Send win-back discount
2063,Budget Happy Customer,No,Coat,Jacket,,,,,Standard product recommendation
2064,Budget Happy Customer,No,Shorts,Pants,T-shirt,Socks,Shirt,Skirt,Standard product recommendation
2065,Budget Happy Customer,No,Shoes,Sandals,Sneakers,Boots,,,Standard product recommendation
2066,Loyal Customer,Yes,Sneakers,Boots,Sandals,Shoes,Shirt,Pants,Priority retention offer (high-value customer at risk)
2067,Premium Customer,No,Sneakers,Boots,Sandals,Shoes,,,Upsell premium / new arrivals
2068,Regular Customer,No,Pants,Blouse,Shirt,Skirt,Sweater,T-shirt,Standard product recommendation
2069,Premium Customer,No,Jewelry,Sunglasses,Handbag,Hat,Scarf,Gloves,Upsell premium / new arrivals
2070,Budget Happy Customer,Yes,T-shirt,Socks,Sweater,Skirt,Jeans,Pants,Send win-back discount
2071,Budget Happy Customer,No,Jewelry,Belt,Sunglasses,Hat,Scarf,Backpack,Standard product recommendation
2072,Premium Customer,No,Jacket,Coat,,,,,Upsell premium / new arrivals
2073,Loyal Customer,No,Backpack,Belt,Hat,Gloves,Scarf,Handbag,Upsell premium / new arrivals
2074,Loyal Customer,Yes,Belt,Scarf,Handbag,Hat,Sunglasses,Jewelry,Priority retention offer (high-value customer at risk)
2075,At-Risk Customer,Yes,Scarf,Backpack,Jewelry,Belt,Sunglasses,Gloves,Send win-back discount
2076,At-Risk Customer,Yes,Sweater,Pants,Skirt,Jeans,Blouse,Socks,Send win-back discount
2077,Regular Customer,No,Gloves,Backpack,Jewelry,Scarf,Sunglasses,Hat,Standard product recommendation
2078,High-Value New Customer,Yes,Scarf,Belt,Jewelry,Hat,Sunglasses,Gloves,Send win-back discount
2079,Regular Customer,No,Dress,Blouse,Shirt,Skirt,Sweater,T-shirt,Standard product recommendation
2080,Loyal Customer,No,Jeans,Shorts,Blouse,Skirt,Pants,Hoodie,Upsell premium / new arrivals
2081,Loyal Customer,No,Sunglasses,Gloves,Handbag,Jewelry,Hat,Scarf,Upsell premium / new arrivals
2082,At-Risk Customer,Yes,Coat,Jacket,,,,,Send win-back discount
2083,Budget Happy Customer,No,Jeans,Pants,T-shirt,Socks,Shirt,Shorts,Standard product recommendation
2084,Budget Happy Customer,No,Scarf,Handbag,Gloves,Belt,Backpack,Sunglasses,Standard product recommendation
2085,At-Risk Customer,Yes,Blouse,Dress,Sweater,Shirt,Shorts,Hoodie,Send win-back discount
2086,Premium Customer,No,Jeans,Sweater,Pants,Blouse,Socks,Hoodie,Upsell premium / new arrivals
2087,Premium Customer,No,Dress,Skirt,Jeans,Pants,Sweater,Shirt,Upsell premium / new arrivals
2088,Premium Customer,No,Hat,Sunglasses,Scarf,Gloves,Belt,Backpack,Upsell premium / new arrivals
2089,High-Value New Customer,Yes,Sandals,Shoes,Boots,Sneakers,,,Send win-back discount
2090,At-Risk Customer,Yes,Jacket,Coat,,,,,Send win-back discount
2091,Budget Happy Customer,No,Socks,Jeans,Pants,Skirt,Hoodie,Shorts,Standard product recommendation
2092,Budget Happy Customer,No,Jeans,Dress,Skirt,Shorts,Sweater,Shirt,Standard product recommendation
2093,Regular Customer,No,Sandals,Shoes,Boots,Sneakers,,,Standard product recommendation
2094,High-Value New Customer,Yes,Dress,Pants,Shirt,Jeans,Socks,Blouse,Send win-back discount
2095,High-Value New Customer,Yes,Socks,Pants,Sweater,Shirt,Blouse,Hoodie,Send win-back discount
2096,Loyal Customer,No,Hoodie,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
2097,High-Value New Customer,Yes,Dress,Jeans,Sweater,Shorts,T-shirt,Shirt,Send win-back discount
2098,Loyal Customer,Yes,Sneakers,Sandals,Boots,Shoes,,,Priority retention offer (high-value customer at risk)
2099,Regular Customer,No,T-shirt,Blouse,Shirt,Skirt,Sweater,Dress,Standard product recommendation
2100,High-Value New Customer,Yes,T-shirt,Sweater,Shirt,Skirt,Jeans,Dress,Send win-back discount
2101,Regular Customer,No,Sweater,Hoodie,Skirt,Dress,Shorts,Jeans,Standard product recommendation
2102,Regular Customer,No,Shirt,Blouse,Skirt,Sweater,T-shirt,Dress,Standard product recommendation
2103,Loyal Customer,No,Hat,Jewelry,Sunglasses,Scarf,Gloves,Handbag,Upsell premium / new arrivals
2104,Budget Happy Customer,No,Pants,Dress,Skirt,Shorts,Sweater,Jeans,Standard product recommendation
2105,Budget Happy Customer,No,Shoes,Sandals,Sneakers,Boots,,,Standard product recommendation
2106,Regular Customer,No,Gloves,Backpack,Jewelry,Scarf,Sunglasses,Hat,Standard product recommendation
2107,Regular Customer,No,Jewelry,Backpack,Scarf,Sunglasses,Hat,Gloves,Standard product recommendation
2108,Budget Happy Customer,No,Pants,Jeans,Skirt,Hoodie,Shorts,Sweater,Standard product recommendation
2109,Loyal Customer,Yes,Hoodie,Pants,Shirt,Sweater,Skirt,T-shirt,Priority retention offer (high-value customer at risk)
2110,Regular Customer,No,Jewelry,Scarf,Handbag,Backpack,Belt,Sunglasses,Standard product recommendation
2111,Premium Customer,No,Socks,Pants,Skirt,Sweater,Blouse,Dress,Upsell premium / new arrivals
2112,High-Value New Customer,Yes,Sunglasses,Backpack,Scarf,Jewelry,Hat,Gloves,Send win-back discount
2113,Loyal Customer,No,Belt,Gloves,Hat,Handbag,Jewelry,Backpack,Upsell premium / new arrivals
2114,Regular Customer,No,Dress,T-shirt,Shirt,Socks,Pants,Hoodie,Standard product recommendation
2115,High-Value New Customer,Yes,Shirt,Sweater,T-shirt,Skirt,Jeans,Dress,Send win-back discount
2116,Budget Happy Customer,No,Scarf,Belt,Sunglasses,Hat,Backpack,Gloves,Standard product recommendation
2117,Regular Customer,No,Jacket,Coat,,,,,Standard product recommendation
2118,High-Value New Customer,Yes,Dress,Pants,Sweater,Shirt,Blouse,Hoodie,Send win-back discount
2119,Regular Customer,No,Socks,Hoodie,Skirt,Dress,Sweater,Shorts,Standard product recommendation
2120,Regular Customer,No,Jewelry,Belt,Sunglasses,Hat,Handbag,Gloves,Standard product recommendation
2121,Budget Happy Customer,No,Scarf,Belt,Sunglasses,Hat,Backpack,Gloves,Standard product recommendation
2122,Budget Happy Customer,No,Backpack,Hat,Sunglasses,Jewelry,Handbag,Belt,Standard product recommendation
2123,At-Risk Customer,Yes,Jacket,Coat,,,,,Send win-back discount
2124,Premium Customer,No,Coat,Jacket,,,,,Upsell premium / new arrivals
2125,Premium Customer,No,Skirt,Pants,Hoodie,Socks,T-shirt,Jeans,Upsell premium / new arrivals
2126,Premium Customer,No,Coat,Jacket,,,,,Upsell premium / new arrivals
2127,Regular Customer,No,Shoes,Sandals,Sneakers,Boots,,,Standard product recommendation
2128,Premium Customer,No,Boots,Sandals,Sneakers,Shoes,,,Upsell premium / new arrivals
2129,Regular Customer,No,Coat,Jacket,,,,,Standard product recommendation
2130,Budget Happy Customer,No,Skirt,Blouse,Sweater,Shorts,Jeans,Shirt,Standard product recommendation
2131,High-Value New Customer,Yes,Backpack,Belt,Jewelry,Gloves,Handbag,Sunglasses,Send win-back discount
2132,Loyal Customer,No,Shorts,Hoodie,Shirt,Sweater,Socks,Pants,Upsell premium / new arrivals
2133,Loyal Customer,No,Skirt,Blouse,Socks,Jeans,Sweater,Hoodie,Upsell premium / new arrivals
2134,High-Value New Customer,Yes,Hat,Belt,Jewelry,Sunglasses,Gloves,Scarf,Send win-back discount
2135,Regular Customer,No,Sandals,Shoes,Boots,Sneakers,,,Standard product recommendation
2136,Loyal Customer,No,Sunglasses,Belt,Jewelry,Gloves,Scarf,Handbag,Upsell premium / new arrivals
2137,Budget Happy Customer,No,Sunglasses,Backpack,Gloves,Jewelry,Handbag,Hat,Standard product recommendation
2138,Loyal Customer,No,Socks,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
2139,Regular Customer,No,Sweater,T-shirt,Shirt,Socks,Dress,Pants,Standard product recommendation
2140,Budget Happy Customer,No,Boots,Sandals,Shoes,Sneakers,,,Standard product recommendation
2141,Premium Customer,No,Handbag,Sunglasses,Hat,Scarf,Gloves,Jewelry,Upsell premium / new arrivals
2142,High-Value New Customer,Yes,Dress,Pants,Shirt,Jeans,Socks,Blouse,Send win-back discount
2143,Loyal Customer,No,Hat,Jewelry,Sunglasses,Scarf,Gloves,Handbag,Upsell premium / new arrivals
2144,Premium Customer,No,Sandals,Boots,Sneakers,Shoes,,,Upsell premium / new arrivals
2145,Regular Customer,No,Shoes,Sneakers,Boots,Sandals,,,Standard product recommendation
2146,High-Value New Customer,Yes,Skirt,Jeans,Sweater,Shorts,Dress,T-shirt,Send win-back discount
2147,At-Risk Customer,Yes,Sunglasses,Hat,Gloves,Jewelry,Backpack,Belt,Send win-back discount
2148,Loyal Customer,Yes,Skirt,Pants,Hoodie,Shirt,Sweater,T-shirt,Priority retention offer (high-value customer at risk)
2149,Loyal Customer,No,T-shirt,Dress,Sweater,Pants,Skirt,Jeans,Upsell premium / new arrivals
2150,Loyal Customer,Yes,Sandals,Shoes,Sneakers,Boots,,,Priority retention offer (high-value customer at risk)
2151,Regular Customer,No,Shirt,T-shirt,Socks,Dress,Pants,Hoodie,Standard product recommendation
2152,Regular Customer,No,Jeans,Pants,Sweater,Dress,T-shirt,Shirt,Standard product recommendation
2153,At-Risk Customer,Yes,Shorts,Pants,Skirt,Jeans,Blouse,Socks,Send win-back discount
2154,High-Value New Customer,Yes,Shirt,Pants,Jeans,Dress,Socks,Blouse,Send win-back discount
2155,Budget Happy Customer,No,Scarf,Hat,Sunglasses,Backpack,Jewelry,Handbag,Standard product recommendation
2156,At-Risk Customer,Yes,Handbag,Backpack,Scarf,Jewelry,Belt,Sunglasses,Send win-back discount
2157,At-Risk Customer,Yes,Skirt,Sweater,Dress,Shirt,Shorts,Jeans,Send win-back discount
2158,At-Risk Customer,Yes,Handbag,Hat,Sunglasses,Backpack,Gloves,Jewelry,Send win-back discount
2159,Loyal Customer,No,Gloves,Sunglasses,Belt,Jewelry,Scarf,Handbag,Upsell premium / new arrivals
2160,High-Value New Customer,Yes,Shirt,Socks,Jeans,Hoodie,Skirt,Sweater,Send win-back discount
2161,High-Value New Customer,Yes,Blouse,T-shirt,Shirt,Hoodie,Dress,Socks,Send win-back discount
2162,Loyal Customer,No,Dress,Hoodie,Shirt,Sweater,Shorts,Socks,Upsell premium / new arrivals
2163,Regular Customer,No,Shorts,T-shirt,Shirt,Socks,Dress,Pants,Standard product recommendation
2164,Premium Customer,No,Shoes,Sandals,Sneakers,Boots,,,Upsell premium / new arrivals
2165,At-Risk Customer,Yes,Sandals,Sneakers,Boots,Shoes,,,Send win-back discount
2166,At-Risk Customer,Yes,Pants,Hoodie,T-shirt,Shirt,Jeans,Skirt,Send win-back discount
2167,At-Risk Customer,Yes,Jacket,Coat,,,,,Send win-back discount
2168,At-Risk Customer,Yes,Skirt,Pants,Jeans,Blouse,Socks,Shorts,Send win-back discount
2169,At-Risk Customer,Yes,Handbag,Hat,Sunglasses,Backpack,Gloves,Jewelry,Send win-back discount
2170,At-Risk Customer,Yes,Coat,Jacket,,,,,Send win-back discount
2171,At-Risk Customer,Yes,Sweater,Pants,Skirt,Jeans,Blouse,Socks,Send win-back discount
2172,Premium Customer,No,Shorts,Skirt,Jeans,Pants,Sweater,Shirt,Upsell premium / new arrivals
2173,Budget Happy Customer,Yes,Skirt,Socks,Jeans,Dress,Shirt,Pants,Send win-back discount
2174,At-Risk Customer,Yes,Gloves,Handbag,Belt,Scarf,Jewelry,Hat,Send win-back discount
2175,High-Value New Customer,Yes,Backpack,Handbag,Belt,Scarf,Sunglasses,Jewelry,Send win-back discount
2176,Regular Customer,No,Dress,Shirt,Hoodie,Shorts,Socks,Pants,Standard product recommendation
2177,At-Risk Customer,Yes,Belt,Jewelry,Scarf,Sunglasses,Backpack,Handbag,Send win-back discount
2178,Budget Happy Customer,Yes,Gloves,Sunglasses,Handbag,Backpack,Scarf,Belt,Send win-back discount
2179,High-Value New Customer,Yes,Jewelry,Belt,Backpack,Hat,Sunglasses,Scarf,Send win-back discount
2180,Budget Happy Customer,No,Socks,Pants,T-shirt,Shirt,Shorts,Skirt,Standard product recommendation
2181,At-Risk Customer,Yes,Coat,Jacket,,,,,Send win-back discount
2182,At-Risk Customer,Yes,Handbag,Backpack,Scarf,Jewelry,Belt,Sunglasses,Send win-back discount
2183,Budget Happy Customer,No,Blouse,Pants,T-shirt,Socks,Shirt,Shorts,Standard product recommendation
2184,Loyal Customer,Yes,Shorts,Pants,Hoodie,Shirt,Sweater,Skirt,Priority retention offer (high-value customer at risk)
2185,Loyal Customer,No,Shoes,Boots,Sandals,Sneakers,,,Upsell premium / new arrivals
2186,Regular Customer,No,Shorts,T-shirt,Shirt,Socks,Dress,Pants,Standard product recommendation
2187,Loyal Customer,Yes,Sandals,Shoes,Sneakers,Boots,,,Priority retention offer (high-value customer at risk)
2188,High-Value New Customer,Yes,Blouse,Jeans,Sweater,Shorts,Dress,T-shirt,Send win-back discount
2189,Loyal Customer,No,Coat,Jacket,,,,,Upsell premium / new arrivals
2190,At-Risk Customer,Yes,Blouse,Dress,Sweater,Shirt,Shorts,Hoodie,Send win-back discount
2191,High-Value New Customer,Yes,Belt,Gloves,Handbag,Jewelry,Sunglasses,Scarf,Send win-back discount
2192,At-Risk Customer,Yes,Blouse,Dress,Sweater,Skirt,T-shirt,Hoodie,Send win-back discount
2193,Loyal Customer,Yes,Scarf,Belt,Handbag,Hat,Sunglasses,Jewelry,Priority retention offer (high-value customer at risk)
2194,Loyal Customer,No,Shirt,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
2195,Regular Customer,No,Socks,Blouse,Shirt,Skirt,Sweater,T-shirt,Standard product recommendation
2196,Loyal Customer,No,Jeans,Hoodie,Shirt,Sweater,Shorts,Socks,Upsell premium / new arrivals
2197,At-Risk Customer,Yes,Dress,Hoodie,T-shirt,Pants,Shirt,Jeans,Send win-back discount
2198,At-Risk Customer,Yes,Boots,Sneakers,Shoes,Sandals,,,Send win-back discount
2199,Premium Customer,No,Scarf,Sunglasses,Handbag,Hat,Gloves,Jewelry,Upsell premium / new arrivals
2200,At-Risk Customer,Yes,Scarf,Hat,Gloves,Jewelry,Backpack,Belt,Send win-back discount
2201,Premium Customer,No,Gloves,Jewelry,Belt,Scarf,Sunglasses,Hat,Upsell premium / new arrivals
2202,High-Value New Customer,Yes,Pants,Sweater,Hoodie,Dress,T-shirt,Skirt,Send win-back discount
2203,Loyal Customer,No,Dress,Sweater,Pants,Skirt,Jeans,Shirt,Upsell premium / new arrivals
2204,Budget Happy Customer,No,Dress,Jeans,Pants,Skirt,Hoodie,Shorts,Standard product recommendation
2205,Loyal Customer,Yes,Jeans,Pants,Skirt,Hoodie,Shirt,Sweater,Priority retention offer (high-value customer at risk)
2206,Budget Happy Customer,No,Sweater,Blouse,Shorts,Jeans,Shirt,Hoodie,Standard product recommendation
2207,Budget Happy Customer,No,Sandals,Boots,Shoes,Sneakers,,,Standard product recommendation
2208,High-Value New Customer,Yes,Handbag,Belt,Scarf,Sunglasses,Backpack,Jewelry,Send win-back discount
2209,Budget Happy Customer,No,Scarf,Hat,Sunglasses,Handbag,Gloves,Belt,Standard product recommendation
2210,At-Risk Customer,Yes,Sandals,Sneakers,Boots,Shoes,,,Send win-back discount
2211,At-Risk Customer,Yes,Sunglasses,Belt,Gloves,Handbag,Scarf,Hat,Send win-back discount
2212,Budget Happy Customer,No,Sweater,Dress,Skirt,Shorts,Jeans,Shirt,Standard product recommendation
2213,Budget Happy Customer,No,Pants,Jeans,Skirt,Hoodie,Shorts,Sweater,Standard product recommendation
2214,Budget Happy Customer,No,Hat,Backpack,Gloves,Jewelry,Handbag,Belt,Standard product recommendation
2215,Premium Customer,No,Belt,Sunglasses,Scarf,Hat,Gloves,Backpack,Upsell premium / new arrivals
2216,Budget Happy Customer,No,Sandals,Sneakers,Shoes,Boots,,,Standard product recommendation
2217,Loyal Customer,No,Pants,Dress,Sweater,Skirt,Jeans,Shirt,Upsell premium / new arrivals
2218,Regular Customer,No,Jewelry,Scarf,Handbag,Backpack,Belt,Sunglasses,Standard product recommendation
2219,Premium Customer,No,Sunglasses,Hat,Scarf,Jewelry,Belt,Gloves,Upsell premium / new arrivals
2220,Budget Happy Customer,No,Blouse,Pants,T-shirt,Socks,Shirt,Shorts,Standard product recommendation
2221,High-Value New Customer,Yes,Belt,Gloves,Handbag,Jewelry,Sunglasses,Scarf,Send win-back discount
2222,High-Value New Customer,Yes,Shorts,T-shirt,Shirt,Hoodie,Dress,Socks,Send win-back discount
2223,At-Risk Customer,Yes,Pants,Hoodie,T-shirt,Shirt,Jeans,Skirt,Send win-back discount
2224,Loyal Customer,No,Sandals,Shoes,Boots,Sneakers,,,Upsell premium / new arrivals
2225,At-Risk Customer,Yes,Gloves,Hat,Jewelry,Backpack,Belt,Scarf,Send win-back discount
2226,High-Value New Customer,Yes,Belt,Gloves,Handbag,Jewelry,Sunglasses,Scarf,Send win-back discount
2227,High-Value New Customer,Yes,Shirt,Jeans,Sweater,Shorts,Dress,T-shirt,Send win-back discount
2228,At-Risk Customer,Yes,Scarf,Hat,Sunglasses,Backpack,Gloves,Jewelry,Send win-back discount
2229,Loyal Customer,No,Gloves,Belt,Backpack,Hat,Scarf,Handbag,Upsell premium / new arrivals
2230,Premium Customer,No,Pants,Skirt,Sweater,Blouse,Dress,Shirt,Upsell premium / new arrivals
2231,Regular Customer,No,Sneakers,Boots,Shoes,Sandals,,,Standard product recommendation
2232,Loyal Customer,Yes,Jacket,Coat,,,,,Priority retention offer (high-value customer at risk)
2233,Premium Customer,No,Shoes,Sandals,Sneakers,Boots,,,Upsell premium / new arrivals
2234,At-Risk Customer,Yes,Blouse,Pants,Skirt,Jeans,Socks,Shorts,Send win-back discount
2235,At-Risk Customer,Yes,Boots,Shoes,Sneakers,Sandals,,,Send win-back discount
2236,High-Value New Customer,Yes,Socks,Pants,Shirt,Jeans,Dress,Blouse,Send win-back discount
2237,Budget Happy Customer,No,T-shirt,Pants,Socks,Shirt,Shorts,Skirt,Standard product recommendation
2238,Regular Customer,No,Sandals,Sneakers,Boots,Shoes,,,Standard product recommendation
2239,Budget Happy Customer,No,Sneakers,Sandals,Shoes,Boots,,,Standard product recommendation
2240,Premium Customer,No,Jewelry,Sunglasses,Handbag,Hat,Scarf,Gloves,Upsell premium / new arrivals
2241,Premium Customer,No,Sandals,Sneakers,Boots,Shoes,,,Upsell premium / new arrivals
2242,Loyal Customer,No,Jacket,Coat,,,,,Upsell premium / new arrivals
2243,Loyal Customer,No,Skirt,Hoodie,Shirt,Sweater,Shorts,Socks,Upsell premium / new arrivals
